EVTDESC_JD_50001_NEW_POLICY;[FromFrom.GetDynName][FromFrom.GetEmperorEmpress]，因[FromFrom.GetPossPronoun][From.Offmap.GetPrevPolicy]政策而知名，已经驾崩并且[From.GetDynName]现在坐上龙椅。据说[From.GetSubjectPronoun]尤其喜好[From.Offmap.GetLike]但鄙视[From.Offmap.GetDislike]。不像[From.GetPossPronoun]前任，新任[From.GetEmperorEmpress]因青睐[From.Offmap.GetPolicy]中国的理念而闻名。;;;;;;;;;;X
EVTOPT_JD_50001_OPEN;生意照旧喽！;;;;;;;;;;X
EVTOPT_JD_50001_ISO;[From.GetEmperorEmpress]需要时间去[GetChinaIsolationPastime]？;;;;;;;;;;X
EVTOPT_JD_50001_EXP;一个扩张的[From.GetEmperorEmpress]？结果可能不太妙……;;;;;;;;;;X
EVTDESC_JD_50021_OPEN;中国放弃其[FromFrom.GetPrevPolicy]方式并现如往常一样对贸易与商业开放。;;;;;;;;;;X
EVTDESC_JD_50021_ISO;中国从[FromFrom.GetPrevPolicy]转向孤立。天之[FromFrom.Ruler.GetSonDaughterCap]，[FromFrom.Ruler.GetDynName]，现将[FromFrom.Ruler.GetPossPronoun]关注方向从环绕圆满中国的野蛮世界移开以求[GetChinaIsolationPastime]。;;;;;;;;;;X
EVTDESC_JD_50021_EXP;伟大的中国[FromFrom.Ruler.GetDynName][FromFrom.Ruler.GetEmperorEmpress]突然有兴趣渴求世界的其他部分，特别是西方。新的扩张政策可能是没有中国宠爱的周边统治者的噩兆。\n\n神龙觉醒。;;;;;;;;;;X
EVTOPT_JD_50021_ISO;[FromFrom.Ruler.GetEmperorEmpress]需要时间去陷入[FromFrom.Ruler.GetPossPronoun]沉思……;;;;;;;;;;X
String_Iso_Peach_Gardens;专注于皇宫桃园;;;;;;;;;;X
String_Iso_Giant_Mausoleum;修建巨大陵寝;;;;;;;;;;X
String_Iso_Calligraphy;习练书法艺术;;;;;;;;;;X
String_Iso_I_Ching;推演易经的秘密;;;;;;;;;;X
String_Iso_Great_Wall;扩建长城;;;;;;;;;;X
String_Militant_Monks;武僧;;;;;;;;;;X
String_Rogue_Mandarins;一群无赖‘士大夫’;;;;;;;;;;X
String_Ambitious_Eunuchs;野心勃勃的宦官;;;;;;;;;;X
String_Disgruntled_Officers;不满的军官;;;;;;;;;;X
String_Luoyang;洛阳;;;;;;;;;;X
String_Chengdu;成都;;;;;;;;;;X
String_Datong;大同;;;;;;;;;;X
String_Guangzhou;广州;;;;;;;;;;X
String_Hangzhou;杭州;;;;;;;;;;X
String_Kaifeng;开封;;;;;;;;;;X
String_Nanjing;南京;;;;;;;;;;X
String_Changan;长安;;;;;;;;;;X
String_End_Stable;中国的现状结束;;;;;;;;;;X
String_End_Unrest;中国的动乱期已终结，存活的兵农回家种田;;;;;;;;;;X
String_End_Famine;中国的大饥荒终于结束;;;;;;;;;;X
String_End_Plague;灰白骑士在中国的恐怖丰收结束了，毁灭性的瘟疫似乎已经消退;;;;;;;;;;X
String_End_Mongols;蒙古游牧民伤亡惨重，放弃入侵中国;;;;;;;;;;X
String_End_Jurchen;女真游牧民伤亡惨重，放弃入侵中国;;;;;;;;;;X
String_End_Civil_War;中国内战结束，最后一处叛军堡垒已经陷落;;;;;;;;;;X
String_End_Golden_Age;中国的黄金时代似乎即将结束;;;;;;;;;;X
EVTDESC_JD_50031_UNREST;[FromFrom.GetChinaPreviousStatusEnd]。平民叛乱已在[GetRandomChineseRegion]爆发，大批不满的农民在[GetRandomChineseFaction]的领导下拿起武器。丝绸之路沿线的贸易已减半，并且中国将无力保护其朝贡国。;;;;;;;;;;X
EVTDESC_JD_50031_PLAGUE;[FromFrom.GetChinaPreviousStatusEnd]。灰白骑士正在散播致命的种子——毁灭一切的瘟疫在[GetRandomChineseRegion]爆发。不再有货物经丝绸之路往来，因为商人害怕感染。即使如此，死亡之祸正迅速传播，中国的灾难可能很快就是我们的问题……中国将无力保护其朝贡国。;;;;;;;;;;X
EVTDESC_JD_50031_MONGOLS;[offmap_china.GetChinaPreviousStatusEnd]。[Root.Religion.GetHighGodNameCap]定然对龙之皇座不满，因为一支强大的蒙古游牧民成功跨越中国北部的防线，图谋破乱‘神州’的和谐与繁荣。[offmap_china.Ruler.GetDynName][offmap_china.Ruler.GetEmperorEmpress]正在[GetRandomChineseRegion]集结[offmap_china.Ruler.GetHerHis]军队以快速应对，但[offmap_china.Ruler.GetSubjectPronoun]恐怕要打一场持久战……朝贡国可以趁机摆脱束缚，而中国也无法帮助朝贡国。;;;;;;;;;;X
EVTDESC_JD_50031_JURCHENS;[FromFrom.GetChinaPreviousStatusEnd]。[Root.Religion.GetHighGodNameCap]定然已决心惩罚中国官僚体制的傲慢，因为一支强大的女真游牧民最近破乱了‘神州’的和谐。在伟大的大汗带领下，无数凶狠的骑手跨过辽河入侵中国东北，显然图谋征服整个帝国。[FromFrom.Ruler.GetDynName][FromFrom.Ruler.GetEmperorEmpress]正在[GetRandomChineseRegion]缓慢地收拢[FromFrom.Ruler.GetPossPronoun]军力，但许多人已质疑[FromFrom.Ruler.GetSubjectPronoun]丧失了天命……朝贡国可以趁机摆脱束缚，而中国也无法帮助朝贡国。;;;;;;;;;;X
EVTDESC_JD_50031_CW;[FromFrom.GetChinaPreviousStatusEnd]。内战撼动了中国，一名叛乱的节度使成功获取了[GetRandomChineseRegion]当地军官的支持。丝绸之路的利润减半，朝贡国可以趁机摆脱束缚——反正中国也无法在他们被攻击时施以援手。;;;;;;;;;;X
EVTDESC_JD_50031_GOLDEN;[FromFrom.GetChinaPreviousStatusEnd]。在[FromFrom.Ruler.GetDynName]仁爱的治下，和谐与进步正在中国全境达至鼎盛。新种类的珍贵丝绸和其他珍奇陶瓷通过越发安全的丝绸之路通道流传，其财富已翻倍！;;;;;;;;;;X
EVTDESC_JD_50141_BOOST;中国已苦于[offmap_china.GetPrevStatus]，一支强大的蒙古游牧民决定把握这个时机并已侵入中国北部。来自无尽草原的凶狠马背民族能否成功打断神龙的脊梁？;;;;;;;;;;X
EVTDESC_JD_50141_PENALTY;正当中国经受着几乎前所未有的[offmap_china.GetPrevStatus]，一支强大的蒙古游牧民已侵入河北，图谋征服整个帝国，但神龙依旧强健，凶狠的草原战士恐怕要打一场恶战。;;;;;;;;;;X
EVTOPT_JD_50141;真是凶兆！;;;;;;;;;;X
INTERESTING;有意思……;;;;;;;;;;X
EVTDESC_JD_50161;连年战事共投入数十万兵力，身经百战的中国军队终于在[GetRandomChineseRegion]附近成功赢得决定性战斗的胜利。蒙古大汗被杀，他的怯薛卫兵也被尽数屠戮。;;;;;;;;;;X
EVTOPT_JD_50161;当心东方的神龙……;;;;;;;;;;X
EVTDESC_JD_50162;连年战事共投入数十万兵力，蒙古人终于大获全胜。决定性战斗在[GetRandomChineseRegion]附近发生。蒙古大汗现在作为[offmap_china.Ruler.GetDynName][offmap_china.Ruler.GetEmperorEmpress]，新王朝的开国者坐上龙椅！不过，中国在未来可能要经受许多年的动乱……;;;;;;;;;;X
EVTOPT_JD_50162;蒙古人确实可怕！;;;;;;;;;;X
EVTDESC_JD_50181_BOOST;中国已苦于[FromFrom.GetPrevStatus]，又一道厄运打击了中原——来自鸭绿江的女真诸部已统合在一名伟大的大汗麾下。一支强大凶狠的马背战士正从东北侵入中国。显然，这并不仅是测试中国边防的普通劫掠。;;;;;;;;;;X
EVTDESC_JD_50181_PENALTY;正当中国经受着几乎前所未有的[FromFrom.GetPrevStatus]，一支强大的女真游牧民已跨过辽河，正在入侵东北。然而，神龙依旧强健，而凶狠的草原战士恐怕要打一场恶战，因为超过一百万装备精良的士兵保卫着神州的富饶……;;;;;;;;;;X
EVTDESC_JD_50201;连年战事共投入数十万兵力，身经百战的中国军队终于在[GetRandomChineseRegion]附近成功赢得决定性战斗的胜利。女真大汗被杀，他的精锐卫兵也被尽数屠戮。;;;;;;;;;;X
EVTOPT_JD_50201;神龙怒吼……;;;;;;;;;;X
EVTDESC_JD_50202;连年战事共投入数十万兵力，女真人终于大获全胜。决定性战斗在[GetRandomChineseRegion]附近发生。女真大汗现在作为[FromFrom.Ruler.GetDynName][FromFrom.Ruler.GetEmperorEmpress]，新王朝的开国者坐上龙椅！不过，中国在未来可能要经受许多年的动乱……;;;;;;;;;;X
EVTOPT_JD_50202;听说这些女真人很危险……;;;;;;;;;;X
EVTDESC_JD_50281_UNREST;长期动乱与零星的平民暴动在中国演变为完全爆发的内战！许多人认为[FromFrom.Ruler.GetDynName][FromFrom.Ruler.GetEmperorEmpress]软弱无能且已丧失天命。不仅如此，[FromFrom.Ruler.GetSubjectPronoun]畏缩在[GetRandomChineseRegion]，大批叛军不断前进，攻击保皇派的要塞。但是，叛乱分子尚未汇聚在单一头领的旗下，不同派别甚至在相互攻伐。丝绸之路的利润减半，而且朝贡国可以趁机摆脱束缚——反正中国也无法在他们被攻击时施以援手。;;;;;;;;;;X
EVTOPT_JD_50281;同室操戈……;;;;;;;;;;X
EVTDESC_JD_50301;中国内战陡然终结。[FromFrom.Ruler.GetDynName][FromFrom.Ruler.GetEmperorEmpress]在[GetRandomChineseRegion]彻底击溃叛军主力，结束了保皇派、煽动民众的僧侣、王朝觊觎者与野心膨胀的节度使之间多年混乱难解的战争及变化多端的结盟关系。中原缓慢回归正轨，丝绸之路再次安定。;;;;;;;;;;X
EVTOPT_JD_50301;很好，我要买几件新的丝绸衣服！;;;;;;;;;;X
EVTDESC_JD_50302_HAN_DYNASTY;数年混乱难解的战争及变化多端的结盟关系之后，中国内战终于结束。外来王朝已经崩溃，中国又一次由本土汉族[FromFrom.Ruler.GetEmperorEmpress]统治。[FromFrom.Ruler.GetDynName]，前任[GetRandomChineseRegion]节度使，不仅战胜了保皇党的军队，也击败了数个敌对叛乱势力。中原缓慢回归正轨，丝绸之路再次安定。;;;;;;;;;;X
EVTDESC_JD_50302_NEW_DYNASTY;数年混乱难解的战争及变化多端的结盟关系之后，中国内战终于结束。一名来自[GetRandomChineseRegion]的好战道士已战胜所有敌手，现在作为[FromFrom.Ruler.GetDynName][FromFrom.Ruler.GetEmperorEmpress]统治。来自人民的新任[FromFrom.Ruler.GetEmperorEmpress]清洗了旧体制的腐败官僚。中原缓慢回归正轨，丝绸之路再次安定。;;;;;;;;;;X
EVTOPT_JD_50302_BROKEN_PEACE_DEAL;艹，我与中国的和平条约没了。;;;;;;;;;;X
EVTDESC_JD_50303;数年混乱难解的战争及变化多端的结盟关系之后，中国内战终于结束。旧体制已经崩溃，而[FromFrom.Ruler.GetDynName][FromFrom.Ruler.GetEmperorEmpress]，一名前朝的[FromFrom.Ruler.Dynasty.GetName]皇子战胜已所有敌手并坐上龙椅。中原缓慢回归正轨，丝绸之路再次安定。;;;;;;;;;;X
temple_baron_khurmazta;瓦朗;;;;;;;;;;X
pagan_group_FEATURES;§Y*§! 女性可以持有间谍首领职位;;;;;;;;;;X
pagan_FEATURES;§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
norse_pagan_FEATURES;§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
tengri_pagan_FEATURES;§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
baltic_pagan_FEATURES;§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
finnish_pagan_FEATURES;§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
slavic_pagan_FEATURES;§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
west_african_pagan_FEATURES;§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
zun_pagan_FEATURES;§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
hellenic_pagan_FEATURES;§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
bon_FEATURES;§Y*§! 统治者可选择崇拜一名次神\n§Y*§! 易被改宗\n§Y*§! 统治者不能发动圣战;;;;;;;;;;X
pet_masterless_dog;无主狗的主人;;;;;;;;;;X
pet_masterless_dog_desc;这个角色是一只野狗的主人，它守卫家庭，抵御邪灵。;;;;;;;;;;X  
pet_house_dog;看门狗;;;;;;;;;;X
pet_house_dog_desc;这个人把一只狗带进了自己的房子以保护自己不受邪灵的伤害。;;;;;;;;;;X
pet_hedgehog;刺背狗;;;;;;;;;;X
pet_hedgehog_desc;这个人把一只很乐意以抓害虫作为报答的刺猬带进了自己的房子。;;;;;;;;;;X
pet_otter;水狗守护者;;;;;;;;;;X
pet_otter_desc;这个人是一只能够护佑领地安宁的水獭的守护者。;;;;;;;;;;X
secret_religious_society_bon_rank_1_female;真信者;;;;;;;;;;X
secret_religious_society_bon_rank_2_female;拥护者;;;;;;;;;;X
secret_religious_society_bon_rank_3_female;传道者;;;;;;;;;;X
secret_religious_society_bon_rank_4_female;使徒;;;;;;;;;;X
secret_religious_society_bon_rank_1_male;真信者;;;;;;;;;;X
secret_religious_society_bon_rank_2_male;拥护者;;;;;;;;;;X
secret_religious_society_bon_rank_3_male;传道者;;;;;;;;;;X
secret_religious_society_bon_rank_4_male;使徒;;;;;;;;;;X
secret_religious_society_bon_currency;宗教敬拜;;;;;;;;;;X
secret_religious_society_bon_leader_desc;大祭司，领导着国际事务以使更多的人成为信徒。;;;;;;;;;;X
secret_religious_society_khurmazta_rank_1_female;真信者;;;;;;;;;;X
secret_religious_society_khurmazta_rank_2_female;拥护者;;;;;;;;;;X
secret_religious_society_khurmazta_rank_3_female;传道者;;;;;;;;;;X
secret_religious_society_khurmazta_rank_4_female;使徒;;;;;;;;;;X
secret_religious_society_khurmazta_rank_1_male;真信者;;;;;;;;;;X
secret_religious_society_khurmazta_rank_2_male;拥护者;;;;;;;;;;X
secret_religious_society_khurmazta_rank_3_male;传道者;;;;;;;;;;X
secret_religious_society_khurmazta_rank_4_male;使徒;;;;;;;;;;X
secret_religious_society_khurmazta_currency;宗教敬拜;;;;;;;;;;X
secret_religious_society_khurmazta_desc;欧尔米兹德的信徒相信宇宙拥有两个本源——代表善良的光明和代表邪恶的黑暗。由于一次宇宙的意外，二者开始混合，除了神以外一切万物都遭到玷污。人类存在的目的是传播他们那仁慈的神的智慧并通过善念、善言和善行来释放他们自身内在的光明。;;;;;;;;;;X
secret_religious_society_khurmazta_leader_desc;大祭司，领导着国际事务以使更多的人成为信徒。;;;;;;;;;;X
secret_religious_society_taoist_rank_1_female;真信者;;;;;;;;;;X
secret_religious_society_taoist_rank_2_female;拥护者;;;;;;;;;;X
secret_religious_society_taoist_rank_3_female;传道者;;;;;;;;;;X
secret_religious_society_taoist_rank_4_female;使徒;;;;;;;;;;X
secret_religious_society_taoist_rank_1_male;真信者;;;;;;;;;;X
secret_religious_society_taoist_rank_2_male;拥护者;;;;;;;;;;X
secret_religious_society_taoist_rank_3_male;传道者;;;;;;;;;;X
secret_religious_society_taoist_rank_4_male;使徒;;;;;;;;;;X
secret_religious_society_taoist_currency;宗教敬拜;;;;;;;;;;X
secret_religious_society_taoist_leader_desc;大祭司，领导着国际事务以使更多的人成为信徒。;;;;;;;;;;X
confucian_bureaucracy_desc;儒家官僚制依靠一套严格的科举考试来选拔他们的统治者。考生及他们的儒学经典知识受到测试 —— 尽管荣誉，先前的成绩及著名贤达的察举在选拔程序上同样扮演了一个重要的角色。统治者们倾向于成为熟练的管理员。;;;;;;;;;;X
silk_road_province_desc;只能够修建 §Y丝路贸易站§! 在 §Y丝绸之路§!\n 沿线的伯爵领  打开 §Y贸易区域地图模式§! 来查看有效的伯爵领;;;;;;;;;;X
GOD_KHURMAZTA;欧尔米兹德;;;;;;;;;;X
trade_offices_1;初级贸易办事处;;;;;;;;;;X
trade_offices_2;贸易办事处;;;;;;;;;;X
trade_offices_3;高级贸易办事处;;;;;;;;;;X
tr_silk_road_office_1_desc;这是一个初级但充满活力的贸易办事处，控制着所有经过这个贸易站的贸易。;;;;;;;;;;X
tr_silk_road_office_2_desc;贸易办事处已经重新装修完毕，现在这是丝绸之路上一块永久的不动产。;;;;;;;;;;X
tr_silk_road_office_3_desc;这是高级贸易办事处上的一个高级的网络，不仅仅控制着贸易站进出货物的流动，而且为他们的主人带来荣耀。;;;;;;;;;;X
mercenary_garrison_1;小型佣兵部队;;;;;;;;;;X
mercenary_garrison_2;中型佣兵部队;;;;;;;;;;X
mercenary_garrison_3;大型佣兵部队;;;;;;;;;;X
tr_silk_road_garrison_1_desc;一小队佣兵长期地驻扎在这个贸易站，作为护卫并保护商人不受外来的威胁。;;;;;;;;;;X
tr_silk_road_garrison_2_desc;许多佣兵长期地驻扎在这个贸易站，作为护卫并保护商人不受外来的威胁。;;;;;;;;;;X
tr_silk_road_garrison_3_desc;大量佣兵长期地驻扎在这个贸易站，作为护卫并保护商人不受外来的威胁。;;;;;;;;;;X
china_stable_effect_desc;§Y*§! 丝绸之路的价值不受影响 \n§Y*§! 帝国的朝贡国能够征召中国的军队在战争中支援他们;;;;;;;;;;X
china_unrest_effect_desc;§Y*§! 丝绸之路的价值减少 §R25%§!\n§Y*§! 帝国的朝贡国 §R不能§! 够征召中国的军队在战争中支援他们\n§Y*§!这种状态可能导致一场 §RCivil War§!;;;;;;;;;;X
china_civil_war_effect_desc;§Y*§! 丝绸之路的价值减少 §R50%§!\n§Y*§! 帝国的朝贡国 §R不能§! 够征召中国的军队\n§Y*§! 帝国的朝贡国可以在无视中国的反对的情况下摆脱束缚\n§Y*§! 这种情况将以中国更换 §R新朝代§! 而结束， 同时将重置所有 §Y皇恩值§!;;;;;;;;;;X
china_mongol_invasion_effect_desc;§Y*§! 丝绸之路的价值减少 §R50%§!\n§Y*§! 帝国的朝贡国 §R不能§! 征召中国的军队\n§Y*§! 中国的难民可能会来到你的宫廷\n§Y*§! 这种情况将以中国更换 §R新朝代§! 而结束， 同时将重置所有 §Y皇恩值§!;;;;;;;;;;X
china_jurchen_invasion_effect_desc;§Y*§! 丝绸之路的价值减少 §R50%§!\n§Y*§! 帝国的朝贡国 §R不能§! 征召中国的军队\n§Y*§! 中国的难民可能会来到你的宫廷\n§Y*§! 这种情况将以中国更换 §R新朝代§! 而结束， 同时将重置所有 §Y皇恩值§!;;;;;;;;;;X
china_famine_effect_desc;§Y*§! 丝绸之路的价值减少 §R75%§!\n§Y*§! 帝国的朝贡国 §R不能§! 征召中国的军队;;;;;;;;;;X
china_plague_effect_desc;§Y*§! 丝绸之路的价值减少 §R90%§!\n§Y*§! 帝国的朝贡国 §R不能§! 征召中国的军队;;;;;;;;;;X
china_open_effect_desc;§Y*§! 丝绸之路现已 §Y开放§!;;;;;;;;;;X
china_isolationist_effect_desc;§Y*§! 丝绸之路已经 §R关闭§!\n§Y*§! 中国将 §Y不会§! 向任何人宣战\n§Y*§!  §Y进贡§! 和 §Y请求恩惠§! 选项现在 §R禁止§!;;;;;;;;;;X
china_expansionist_effect_desc;§Y*§! 丝绸之路已经 §G开放§!\n§Y*§! 中国可能会进行 §Y大举入侵§!;;;;;;;;;;X
EVTDESC39800;我应当献身于一个特别的守护神以便我能够更有效地统治。德西会护佑领地丰饶而帕恩会为我带来好运。而丰产女神娜奈娅，会护佑我的王朝千秋万岁。;;;;;;;;;;X
EVTDESC39801;选择这些守护神中的一个作为个人守护神将证明我的虔诚。维什帕卡尔，风神，同时也是创造与毁灭之神。维沙根，胜利之神，会在战斗和祖尔宛中指引我的军队，时间的永恒之神，会带给我神圣的智慧。;;;;;;;;;;X
RULE_UNJUSTIFIED_WARS;§B龙之玉座：§! 边境战争;;;;;;;;;;X
RULE_JD_CBS;§B龙之玉座：§! 新的宣战理由;;;;;;;;;;X
RULE_JD_CBS_ON_DESC;所有新的宣战理由的介绍在龙之玉座DLC中可以使用。;;;;;;;;;;X
RULE_JD_CBS_OFF_DESC;下列宣战理由 不能 被使用：宣称法理公爵领，征服公爵领下的伯爵领，强迫附庸，大国冲突，解放宗教和长期附庸。;;;;;;;;;;X
raise_chinese_regiment;征召中国军队;;;;;;;;;;X
raise_chinese_regiment_desc;中国的朝贡国可以征召一支有着特殊兵种的中国军队来在防御战争中帮助他们。;;;;;;;;;;X
primary_defender_TT;必须是战争的主要防御者;;;;;;;;;;X
already_raised_TT;之前必须 没有 征召过中国的军队;;;;;;;;;;X
raise_chinese_regiment_TT;在过去的一年内必须 没有 征召过中国的军队;;;;;;;;;;X
china_famine_desc;一场灾难性的歉收导致中国的农业遭到人口的限制。这场灾难已经造成绝大多数的贸易停止，乃至数量锐减， [offmap_china.GetName]的曾经所向披靡的军队现在背负着这场灾难的救灾工作。;;;;;;;;;;X
PROV1513;酒泉;;;;;;;;;;X
PROV1514;额济纳;;;;;;;;;;X
PROV1515;阳关;;;;;;;;;;X
PROV1516;巴里坤;;;;;;;;;;X
PROV1517;敦赫戈;;;;;;;;;;X
PROV1518;库姆塔格;;;;;;;;;;X
PROV1519;罗布淖尔;;;;;;;;;;X
PROV1520;扜泥;;;;;;;;;;X
PROV1521;千间房;;;;;;;;;;X
PROV1522;尼雅;;;;;;;;;;X
PROV1523;克里雅;;;;;;;;;;X
PROV1524;哈尔哈里克;;;;;;;;;;X
PROV1525;岳普湖;;;;;;;;;;X
PROV1526;阿图什;;;;;;;;;;X
PROV1527;乌什吐鲁番;;;;;;;;;;X
PROV1528;俱毗罗;;;;;;;;;;X
PROV1452;别失八里;;;;;;;;;;X
b_khara_khoto;黑水城;;;;;;;;;;X
b_yezheguan;谒者馆;;;;;;;;;;X
b_jizhuoguan;济浊馆;;;;;;;;;;X
b_jiashi;伽师;;;;;;;;;;X
b_biancheng;遍城;;;;;;;;;;X
b_qitun;七屯;;;;;;;;;;X
b_chiting;赤亭;;;;;;;;;;X
b_luohu;罗护;;;;;;;;;;X
b_qiepantuo;朅盘陀;;;;;;;;;;X
b_mingoi;千间房;;;;;;;;;;X
b_shikshin;七个星;;;;;;;;;;X
b_shorshuq;硕尔舒克;;;;;;;;;;X
b_jiuquan;酒泉;;;;;;;;;;X
b_suzhou;肃州;;;;;;;;;;X
b_kongtong;崆峒;;;;;;;;;;X
b_fulu;福禄;;;;;;;;;;X
b_xianshi;仙市;;;;;;;;;;X
b_yungguan;阳关;;;;;;;;;;X
b_shouchang;寿昌;;;;;;;;;;X
b_ziting;子亭;;;;;;;;;;X
d_charkliq;卡克里克;;;;;;;;;;X
b_calmandana;恰尔羌;;;;;;;;;;X
b_pimo;嫓摩;;;;;;;;;;X
b_weiguan;苇关;;;;;;;;;;X
b_bojiayi;博伽夷;;;;;;;;;;X
b_pishan;皮山;;;;;;;;;;X
b_kubera;俱毗罗;;;;;;;;;;X
b_axiyan;阿悉言;;;;;;;;;;X
b_nanlizhuang;南李庄;;;;;;;;;;X
b_changcun;场村;;;;;;;;;;X
b_jijiagou;纪家沟;;;;;;;;;;X
b_yuhe;鱼河;;;;;;;;;;X
b_hwantsaopa;黄草坝;;;;;;;;;;X
b_zhugentan;竹根滩;;;;;;;;;;X
b_tongchongcha;同充查;;;;;;;;;;X
b_zhangpeng;帐篷;;;;;;;;;;X
b_xiaoguantian;小关天;;;;;;;;;;X
b_jiuxian;酒仙镇;;;;;;;;;;X
b_shiniu;石牛;;;;;;;;;;X
b_tiantoucun;田头村;;;;;;;;;;X
b_hengling;横岭;;;;;;;;;;X
b_dawuqiao;达乌桥;;;;;;;;;;X
b_majiajie;马家街;;;;;;;;;;X
b_lishan;历山;;;;;;;;;;X
b_liuwanxiang;柳湾乡;;;;;;;;;;X
b_pinghu;平护;;;;;;;;;;X
b_bashqorghan;巴什库尔干;;;;;;;;;;X
b_longdi;隆迪;;;;;;;;;;X
b_guantou;关头;;;;;;;;;;X
b_tuotou;托头;;;;;;;;;;X
b_guihuayuan;姽婳园;;;;;;;;;;X
b_nieercun;聂耳村;;;;;;;;;;X
b_pochao;坡朝;;;;;;;;;;X
b_renhou;仁厚;;;;;;;;;;X
b_bukou;埠口;;;;;;;;;;X
b_tsofa;措法;;;;;;;;;;X
b_laofutian;老福天;;;;;;;;;;X
b_gaochetian;高车天;;;;;;;;;;X
b_tunglingching;冻凌清;;;;;;;;;;X
b_yuyu;玉玉;;;;;;;;;;X
b_zhaojiazui;赵家嘴;;;;;;;;;;X
b_dalihe;大礼河;;;;;;;;;;X
b_yanzi;燕子;;;;;;;;;;X
b_hugou;胡沟;;;;;;;;;;X
b_changjiang;长江;;;;;;;;;;X
b_cuocaogou;错嘈沟;;;;;;;;;;X
b_beijiang;北江;;;;;;;;;;X
b_fanjiaxiaozhang;范家校长;;;;;;;;;;X
b_houshan;后山;;;;;;;;;;X
b_palichuang;帕里怆;;;;;;;;;;X
b_zhehor;赭霍尔;;;;;;;;;;X
b_maojiaxiang;昴嘉祥;;;;;;;;;;X
b_huxinba;胡辛巴;;;;;;;;;;X
b_donghuamen;东华门;;;;;;;;;;X
b_shikeng;石坑;;;;;;;;;;X
b_beilanzhuang;北蓝庄;;;;;;;;;;X
b_xiafang;下放;;;;;;;;;;X
b_pailouxia;派楼下;;;;;;;;;;X
b_huachuantsun;划转村;;;;;;;;;;X
b_dingjiazhai;丁家寨;;;;;;;;;;X
b_nantung;南洞;;;;;;;;;;X
b_nanhedong;南和洞;;;;;;;;;;X
b_beidijiadun;北地佳屯;;;;;;;;;;X
b_bibian;毕遍;;;;;;;;;;X
b_xiaoguoyu;小锅鱼;;;;;;;;;;X
b_xiaojian;小剑;;;;;;;;;;X
b_dajin;大金;;;;;;;;;;X
b_guojia;郭嘉;;;;;;;;;;X
b_gujiazhai;姑家寨;;;;;;;;;;X
b_kuqa;库卡;;;;;;;;;;X
b_baizhangzi;百嶂子;;;;;;;;;;X
b_wogou;我狗;;;;;;;;;;X
b_xinjiancun;新建村;;;;;;;;;;X
b_huangyangshan;黄杨山;;;;;;;;;;X
b_zengwujing;曾五井;;;;;;;;;;X
b_guqintang;古琴塘;;;;;;;;;;X
b_chejiang;澈江;;;;;;;;;;X
b_gaoyuanqiang;高原墙;;;;;;;;;;X
b_zhoucun;周村;;;;;;;;;;X
b_yiyi;叶叶;;;;;;;;;;X
b_chishi;赤石;;;;;;;;;;X
b_zhongqing;忠清;;;;;;;;;;X
b_xiachen;下沉;;;;;;;;;;X
b_dingkengkou;顶坑口;;;;;;;;;;X
b_zhenzigou;榛子沟;;;;;;;;;;X
b_paohsinchi;包心迟;;;;;;;;;;X
b_zhangjiawan;张家湾;;;;;;;;;;X
b_yushe;榆社;;;;;;;;;;X
b_pingpo;平坡;;;;;;;;;;Xpet_house_dog;看门狗;;;;;;;;;;X
pet_house_dog_desc;这个人把一只狗带进了自己的房子以保护自己不受邪灵的伤害。;;;;;;;;;;X
pet_hedgehog;刺背狗;;;;;;;;;;X
pet_hedgehog_desc;这个人把一只很乐意以抓害虫作为报答的刺猬带进了自己的房子。;;;;;;;;;;X
pet_otter;水狗守护者;;;;;;;;;;X
pet_otter_desc;这个人是一只能够护佑领地安宁的水獭的守护者。;;;;;;;;;;X
secret_religious_society_bon_rank_1_female;真信者;;;;;;;;;;X
secret_religious_society_bon_rank_2_female;拥护者;;;;;;;;;;X
secret_religious_society_bon_rank_3_female;传道者;;;;;;;;;;X
secret_religious_society_bon_rank_4_female;使徒;;;;;;;;;;X
secret_religious_society_bon_rank_1_male;真信者;;;;;;;;;;X
secret_religious_society_bon_rank_2_male;拥护者;;;;;;;;;;X
secret_religious_society_bon_rank_3_male;传道者;;;;;;;;;;X
secret_religious_society_bon_rank_4_male;使徒;;;;;;;;;;X
secret_religious_society_bon_currency;宗教敬拜;;;;;;;;;;X
secret_religious_society_bon_leader_desc;大祭司，领导着国际事务以使更多的人成为信徒。;;;;;;;;;;X
secret_religious_society_khurmazta_rank_1_female;真信者;;;;;;;;;;X
